user_id,session_id,archetype,session_start,session_end,n_events,unique_items,unique_categories,n_item_view,n_compare,n_add_to_cart,n_remove_from_cart,n_checkout_start,n_purchase,conversion,total_dwell_time_s,total_gap_time_s,hesitation_index,path_signature
u_000362,s_7_0006228,browser,2025-11-29T12:21:14.809843Z,2025-11-29T12:25:32.646934Z,9,9,5,4,1,0,0,0,0,0,121.039,136.798,0.11929,search->search->category_view->item_view->item_view->item_view->item_view->compare->exit
u_000362,s_7_0006229,browser,2025-11-29T13:34:12.446059Z,2025-11-29T13:39:22.631352Z,13,13,7,6,0,1,1,1,0,0,201.999,108.186,0.0628,landing->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->add_to_cart->remove_from_cart->checkout_start->exit
u_000362,s_7_0006230,browser,2025-11-29T23:25:30.005055Z,2025-11-29T23:33:09.228055Z,17,15,6,6,1,2,1,1,1,1,363.461,95.762,0.11715,landing->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->add_to_cart->remove_from_cart->checkout_start->purchase->exit
u_000362,s_7_0006231,browser,2025-11-30T18:45:55.846113Z,2025-11-30T18:50:38.970106Z,9,8,6,1,0,3,1,1,0,0,157.838,125.286,0.13895,search->item_view->wishlist->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->checkout_start->exit
u_000362,s_7_0006232,browser,2025-12-01T00:48:35.312336Z,2025-12-01T00:53:09.438196Z,2,2,2,0,0,0,0,0,0,0,7.977,266.149,0.26615,search->exit
u_000362,s_7_0006233,browser,2025-12-01T01:06:51.411908Z,2025-12-01T01:08:33.828324Z,5,5,4,3,0,0,0,1,0,0,82.054,20.362,0.00814,landing->item_view->item_view->item_view->checkout_start
u_000362,s_7_0006234,browser,2025-12-02T14:54:31.440329Z,2025-12-02T14:57:07.789991Z,6,5,5,3,0,0,0,0,0,0,62.167,94.183,0.03139,landing->search->item_view->item_view->item_view->exit
u_000362,s_7_0006235,browser,2025-12-04T20:17:10.702028Z,2025-12-04T20:20:05.605786Z,7,7,5,1,0,1,0,0,0,0,54.729,120.175,0.03434,search->category_view->category_view->category_view->item_view->add_to_cart->exit
u_000362,s_7_0006236,browser,2025-12-05T03:52:29.955707Z,2025-12-05T03:52:59.572840Z,2,2,2,0,0,0,0,0,0,0,27.656,1.962,0.00196,search->exit
u_000362,s_7_0006237,browser,2025-12-05T12:48:06.390804Z,2025-12-05T12:48:13.862434Z,1,1,1,0,0,0,0,0,0,0,7.472,0.0,0.0,exit
u_000362,s_7_0006238,browser,2025-12-06T17:45:44.900985Z,2025-12-06T17:51:21.343074Z,13,13,7,2,1,3,2,1,0,0,139.031,197.411,0.24576,search->search->item_view->item_view->wishlist->wishlist->compare->add_to_cart->add_to_cart->add_to_cart->remove_from_cart->remove_from_cart->checkout_start
u_000362,s_7_0006239,browser,2025-12-07T18:02:08.880102Z,2025-12-07T18:09:02.409494Z,8,7,4,3,1,0,0,2,0,0,88.627,324.902,0.18123,search->item_view->item_view->item_view->compare->checkout_start->checkout_start->exit
u_000362,s_7_0006240,browser,2025-12-08T16:50:36.754944Z,2025-12-08T16:51:01.292224Z,2,2,2,0,0,0,0,0,0,0,13.063,11.474,0.01147,category_view->exit
u_000362,s_7_0006241,browser,2025-12-11T14:01:10.803057Z,2025-12-11T14:14:38.381890Z,18,17,8,6,0,1,0,2,1,1,174.957,632.622,0.09251,search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->add_to_cart->checkout_start->checkout_start->purchase->exit
u_000362,s_7_0006242,browser,2025-12-12T09:00:45.078315Z,2025-12-12T09:02:58.537658Z,4,4,4,1,0,0,0,1,0,0,100.749,32.71,0.01636,search->item_view->checkout_start->exit
u_000362,s_7_0006243,browser,2025-12-14T02:10:51.127710Z,2025-12-14T02:15:13.287792Z,8,8,6,4,0,0,0,0,0,0,115.392,146.768,0.03669,landing->search->category_view->item_view->item_view->item_view->item_view->exit
u_000362,s_7_0006244,browser,2025-12-15T06:17:58.945306Z,2025-12-15T06:19:06.195352Z,5,5,4,0,0,0,0,1,0,0,49.537,17.713,0.08709,landing->search->search->wishlist->checkout_start
u_000362,s_7_0006245,browser,2025-12-15T20:17:59.103802Z,2025-12-15T20:24:46.571712Z,18,16,8,2,3,1,1,1,0,0,232.059,175.409,0.27505,landing->category_view->category_view->category_view->category_view->item_view->item_view->wishlist->wishlist->wishlist->wishlist->compare->compare->compare->add_to_cart->remove_from_cart->checkout_start->exit
u_000362,s_7_0006246,browser,2025-12-17T15:17:58.542452Z,2025-12-17T15:18:36.210741Z,3,3,2,0,0,0,0,0,1,1,34.105,3.563,0.00238,category_view->purchase->exit
u_000362,s_7_0006247,browser,2025-12-18T16:11:48.659740Z,2025-12-18T16:16:37.041587Z,8,8,7,1,1,0,0,1,0,0,73.6,214.782,0.1537,search->search->search->category_view->item_view->compare->checkout_start->exit
u_000362,s_7_0006248,browser,2025-12-18T17:23:48.660300Z,2025-12-18T17:26:25.016591Z,5,5,4,3,0,0,0,0,0,0,68.516,87.84,0.03514,category_view->item_view->item_view->item_view->exit
u_000362,s_7_0006249,browser,2025-12-19T04:07:01.086884Z,2025-12-19T04:14:33.679502Z,15,14,8,4,2,0,1,0,0,0,359.675,92.918,0.21239,search->search->search->search->search->search->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->remove_from_cart
u_000362,s_7_0006250,browser,2025-12-19T18:39:33.239801Z,2025-12-19T18:51:54.091139Z,16,16,6,6,1,1,1,1,0,0,176.096,564.755,0.18309,landing->landing->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->add_to_cart->remove_from_cart->checkout_start
u_000362,s_7_0006251,browser,2025-12-20T15:09:04.131132Z,2025-12-20T15:13:26.149046Z,15,14,7,2,3,1,0,1,1,1,196.237,65.781,0.16877,landing->search->search->category_view->category_view->category_view->item_view->item_view->compare->compare->compare->add_to_cart->checkout_start->purchase->exit
u_000362,s_7_0006252,browser,2025-12-21T02:31:43.404394Z,2025-12-21T02:35:36.177016Z,7,6,4,4,0,0,0,0,1,1,62.708,170.064,0.10573,item_view->item_view->item_view->item_view->wishlist->purchase->exit
u_000362,s_7_0006253,browser,2025-12-24T21:42:18.915371Z,2025-12-24T21:55:15.339081Z,32,32,8,14,4,0,1,3,0,0,527.29,249.134,0.13432,search->search->search->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000362,s_7_0006254,browser,2025-12-25T23:35:42.738345Z,2025-12-25T23:38:16.871550Z,3,3,2,2,0,0,0,0,0,0,49.172,104.961,0.06997,item_view->item_view->exit
u_000363,s_7_0006255,decisive,2025-11-26T12:07:47.010632Z,2025-11-26T12:08:15.005215Z,2,2,2,0,0,0,1,0,0,0,17.186,10.808,0.31081,remove_from_cart->exit
u_000363,s_7_0006256,decisive,2025-11-27T07:24:54.210735Z,2025-11-27T07:25:37.858603Z,3,1,3,0,0,1,0,0,0,0,27.756,15.891,0.01059,landing->add_to_cart->exit
u_000363,s_7_0006257,decisive,2025-11-28T21:40:39.104365Z,2025-11-28T21:40:45.947385Z,1,1,1,0,0,0,0,0,0,0,6.843,0.0,0.0,exit
u_000363,s_7_0006258,decisive,2025-12-04T21:30:42.930768Z,2025-12-04T21:42:06.322622Z,26,25,8,10,2,2,0,1,1,1,386.092,297.3,0.09979,landing->search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000363,s_7_0006259,decisive,2025-12-06T23:02:02.275860Z,2025-12-06T23:03:29.135442Z,5,5,4,2,1,0,0,0,1,1,65.253,21.607,0.16864,item_view->item_view->compare->purchase->exit
u_000363,s_7_0006260,decisive,2025-12-07T15:40:51.295863Z,2025-12-07T15:43:16.067963Z,6,6,4,1,0,0,0,3,0,0,49.419,95.353,0.03178,landing->item_view->checkout_start->checkout_start->checkout_start->exit
u_000363,s_7_0006261,decisive,2025-12-11T00:12:48.961799Z,2025-12-11T00:12:53.221278Z,1,1,1,0,0,0,0,0,0,0,4.259,0.0,0.0,exit
u_000363,s_7_0006262,decisive,2025-12-12T18:24:12.731271Z,2025-12-12T18:25:48.188394Z,5,5,2,2,0,1,0,1,0,0,53.576,41.882,0.01675,search->item_view->item_view->add_to_cart->checkout_start
u_000363,s_7_0006263,decisive,2025-12-12T23:33:42.981925Z,2025-12-12T23:36:07.640800Z,3,3,3,2,0,0,0,0,0,0,66.625,78.034,0.05202,item_view->item_view->exit
u_000363,s_7_0006264,decisive,2025-12-17T06:20:30.795876Z,2025-12-17T06:26:07.228353Z,12,12,6,6,0,0,0,0,0,0,212.383,124.05,0.02067,landing->landing->search->search->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view
u_000363,s_7_0006265,decisive,2025-12-19T07:52:46.276013Z,2025-12-19T07:56:42.466290Z,3,3,3,2,0,0,0,0,0,0,37.027,199.164,0.13278,item_view->item_view->exit
u_000363,s_7_0006266,decisive,2025-12-22T21:17:19.841554Z,2025-12-22T21:24:14.269300Z,19,18,8,9,2,1,1,1,0,0,222.832,191.596,0.13596,landing->search->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->compare->add_to_cart->remove_from_cart->checkout_start->...
u_000363,s_7_0006267,decisive,2025-12-25T08:55:09.089001Z,2025-12-25T08:57:29.451345Z,5,5,4,1,0,1,0,0,0,0,86.909,53.453,0.10138,search->item_view->wishlist->add_to_cart->exit
u_000364,s_7_0006268,browser,2025-11-29T12:14:12.502469Z,2025-11-29T12:14:44.975790Z,2,2,1,1,0,0,0,0,0,0,23.474,9.0,0.009,item_view->exit
u_000364,s_7_0006269,browser,2025-11-29T16:51:54.300392Z,2025-11-29T17:11:25.458470Z,36,36,8,13,4,2,1,3,0,0,368.066,803.092,0.18351,landing->landing->search->search->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000364,s_7_0006270,browser,2025-11-30T10:06:34.510977Z,2025-11-30T10:11:14.197093Z,10,9,7,2,1,1,1,1,0,0,203.192,76.495,0.1553,search->search->category_view->category_view->item_view->item_view->compare->add_to_cart->remove_from_cart->checkout_start
u_000364,s_7_0006271,browser,2025-12-01T17:53:55.254808Z,2025-12-01T18:11:45.566141Z,26,24,8,6,2,5,3,1,0,0,446.753,623.558,0.2095,landing->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->add_to_cart->...
u_000364,s_7_0006272,browser,2025-12-02T09:06:58.455627Z,2025-12-02T09:07:04.529259Z,1,1,1,0,0,0,0,0,0,0,6.074,0.0,0.0,exit
u_000364,s_7_0006273,browser,2025-12-02T09:23:36.780626Z,2025-12-02T09:23:40.930336Z,1,1,1,0,0,0,0,0,0,0,4.15,0.0,0.0,exit
u_000364,s_7_0006274,browser,2025-12-02T17:51:23.676398Z,2025-12-02T17:53:21.345258Z,6,6,4,1,2,1,1,0,0,0,78.867,38.802,0.3796,category_view->item_view->compare->compare->add_to_cart->remove_from_cart
u_000364,s_7_0006275,browser,2025-12-03T02:09:51.729721Z,2025-12-03T02:22:59.430198Z,18,16,8,8,0,2,0,0,0,0,202.472,585.229,0.06503,landing->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->add_to_cart->add_to_cart->exit
u_000364,s_7_0006276,browser,2025-12-03T11:16:36.617699Z,2025-12-03T11:24:07.714780Z,19,15,8,5,3,2,0,0,0,0,310.609,140.488,0.16216,search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->add_to_cart->add_to_cart->...
u_000364,s_7_0006277,browser,2025-12-04T13:33:30.592696Z,2025-12-04T13:55:41.931131Z,32,28,8,11,5,3,1,2,0,0,451.963,879.375,0.23621,search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000364,s_7_0006278,browser,2025-12-04T19:54:10.866138Z,2025-12-04T19:55:12.614389Z,3,2,2,1,0,0,0,0,0,0,46.147,15.602,0.0104,category_view->item_view->exit
u_000364,s_7_0006279,browser,2025-12-07T16:50:37.684838Z,2025-12-07T16:54:10.209575Z,7,6,4,1,1,0,0,1,0,0,128.731,83.794,0.19537,landing->landing->item_view->wishlist->compare->checkout_start->exit
u_000364,s_7_0006280,browser,2025-12-08T09:40:11.410844Z,2025-12-08T09:42:22.065790Z,3,3,3,1,0,0,0,0,0,0,56.67,73.985,0.04932,category_view->item_view->exit
u_000364,s_7_0006281,browser,2025-12-10T04:28:33.543813Z,2025-12-10T04:31:42.603546Z,7,7,4,2,0,0,0,0,0,0,77.425,111.635,0.08904,search->search->category_view->item_view->item_view->wishlist->exit
u_000364,s_7_0006282,browser,2025-12-12T02:15:47.815206Z,2025-12-12T02:21:03.473067Z,6,5,3,1,1,0,0,0,0,0,174.281,141.376,0.31379,category_view->item_view->wishlist->wishlist->compare->exit
u_000364,s_7_0006283,browser,2025-12-13T12:41:51.837874Z,2025-12-13T12:46:59.560168Z,9,9,5,3,0,2,0,0,0,0,94.358,213.364,0.09186,search->search->category_view->item_view->item_view->item_view->wishlist->add_to_cart->add_to_cart
u_000364,s_7_0006284,browser,2025-12-15T07:09:34.357731Z,2025-12-15T07:18:03.704594Z,24,20,7,9,1,1,2,1,0,0,328.977,180.37,0.14836,landing->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->...
u_000364,s_7_0006285,browser,2025-12-17T16:01:34.833031Z,2025-12-17T16:03:12.889916Z,4,4,4,1,1,0,0,0,0,0,79.868,18.189,0.20909,landing->item_view->compare->exit
u_000364,s_7_0006286,browser,2025-12-18T12:37:38.583835Z,2025-12-18T12:38:21.454846Z,2,2,2,1,0,0,0,0,0,0,13.343,29.528,0.02953,item_view->exit
u_000364,s_7_0006287,browser,2025-12-18T21:15:03.395207Z,2025-12-18T21:20:00.054017Z,8,7,6,1,0,0,1,0,0,0,90.867,205.792,0.17645,search->search->category_view->category_view->item_view->wishlist->remove_from_cart->exit
u_000364,s_7_0006288,browser,2025-12-19T07:16:47.634510Z,2025-12-19T07:19:42.225780Z,9,9,5,2,0,0,0,2,0,0,121.896,52.695,0.05615,landing->category_view->category_view->item_view->item_view->wishlist->checkout_start->checkout_start->exit
u_000364,s_7_0006289,browser,2025-12-20T20:20:24.551207Z,2025-12-20T20:22:04.387136Z,3,3,3,1,0,0,0,0,0,0,31.284,68.552,0.17903,item_view->wishlist->exit
u_000364,s_7_0006290,browser,2025-12-22T00:39:48.830813Z,2025-12-22T00:44:18.654029Z,13,13,7,4,0,0,0,0,1,1,163.828,105.995,0.04708,landing->landing->landing->search->search->category_view->item_view->item_view->item_view->item_view->wishlist->purchase->exit
u_000364,s_7_0006291,browser,2025-12-23T17:38:00.665798Z,2025-12-23T17:40:50.334404Z,5,5,1,2,1,1,0,0,0,0,21.234,148.435,0.21937,search->item_view->item_view->compare->add_to_cart
u_000364,s_7_0006292,browser,2025-12-24T19:29:56.118239Z,2025-12-24T19:33:38.420959Z,12,9,6,7,0,1,0,0,1,1,151.38,70.923,0.04515,category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->add_to_cart->purchase->exit
u_000364,s_7_0006293,browser,2025-12-25T03:10:37.740048Z,2025-12-25T03:13:50.832200Z,3,3,3,0,0,0,1,0,0,0,11.094,181.998,0.32133,search->remove_from_cart->exit
u_000364,s_7_0006294,browser,2025-12-25T07:23:09.511634Z,2025-12-25T07:31:14.756075Z,9,9,6,3,1,0,0,1,0,0,99.874,385.37,0.21897,landing->search->item_view->item_view->item_view->wishlist->compare->checkout_start->exit
u_000365,s_7_0006295,browser,2025-11-27T15:41:04.318049Z,2025-11-27T15:45:40.457841Z,14,14,7,4,0,0,1,2,0,0,138.2,137.939,0.09113,search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->remove_from_cart->checkout_start->checkout_start->exit
u_000365,s_7_0006296,browser,2025-11-29T17:54:28.381469Z,2025-11-29T17:54:40.956855Z,1,1,1,0,0,0,0,0,0,0,12.575,0.0,0.0,exit
u_000365,s_7_0006297,browser,2025-11-29T18:27:48.788916Z,2025-11-29T18:30:18.660201Z,6,6,5,2,0,0,0,1,0,0,50.642,99.23,0.16641,item_view->item_view->wishlist->wishlist->checkout_start->exit
u_000365,s_7_0006298,browser,2025-12-01T18:16:38.392261Z,2025-12-01T18:17:05.390675Z,1,1,1,0,0,0,0,0,0,0,26.998,0.0,0.0,exit
u_000365,s_7_0006299,browser,2025-12-08T06:40:28.715255Z,2025-12-08T06:42:03.412356Z,5,5,4,0,1,0,0,0,0,0,53.33,41.367,0.17655,search->category_view->category_view->compare->exit
u_000365,s_7_0006300,browser,2025-12-09T03:13:54.444739Z,2025-12-09T03:15:55.754985Z,3,3,3,2,0,0,0,0,0,0,69.809,51.502,0.03433,item_view->item_view->exit
u_000365,s_7_0006301,browser,2025-12-11T09:48:09.157103Z,2025-12-11T09:50:31.509727Z,4,4,4,1,0,0,0,0,0,0,59.809,82.543,0.14127,landing->item_view->wishlist->exit
u_000365,s_7_0006302,browser,2025-12-19T23:12:31.192228Z,2025-12-19T23:19:29.406256Z,14,14,6,7,0,0,0,1,0,0,136.863,281.351,0.04019,landing->landing->landing->search->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->checkout_start->exit
u_000365,s_7_0006303,browser,2025-12-20T12:35:26.503975Z,2025-12-20T12:39:20.599382Z,9,6,4,2,3,1,0,1,0,0,143.136,90.959,0.33132,category_view->item_view->item_view->wishlist->compare->compare->compare->add_to_cart->checkout_start
u_000365,s_7_0006304,browser,2025-12-23T23:12:29.977118Z,2025-12-23T23:19:28.779655Z,14,14,8,6,1,1,0,1,0,0,172.185,246.618,0.09237,landing->landing->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->compare->add_to_cart->checkout_start->exit
u_000365,s_7_0006305,browser,2025-12-24T06:40:33.748782Z,2025-12-24T06:48:20.235470Z,18,18,8,4,1,0,3,1,0,0,301.556,164.93,0.22944,landing->search->search->category_view->category_view->category_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->remove_from_cart->remove_from_cart->remove_from_cart->checkout_start
u_000365,s_7_0006306,browser,2025-12-26T09:28:33.638078Z,2025-12-26T09:29:39.569202Z,3,3,2,0,0,0,0,0,1,1,26.651,39.28,0.02619,category_view->purchase->exit
u_000366,s_7_0006307,bargain_hunter,2025-12-01T00:54:13.932161Z,2025-12-01T00:55:29.435730Z,3,2,3,1,0,0,0,0,0,0,59.12,16.384,0.14426,item_view->wishlist->exit
u_000366,s_7_0006308,bargain_hunter,2025-12-01T09:06:02.350526Z,2025-12-01T09:10:36.038851Z,5,4,3,0,0,1,0,1,0,0,143.045,130.644,0.05226,landing->search->add_to_cart->checkout_start->exit
u_000366,s_7_0006309,bargain_hunter,2025-12-09T15:14:09.389353Z,2025-12-09T15:16:57.174857Z,6,6,3,0,0,0,0,2,0,0,79.912,87.873,0.02929,landing->landing->category_view->checkout_start->checkout_start->exit
u_000366,s_7_0006310,bargain_hunter,2025-12-10T09:29:00.611747Z,2025-12-10T09:33:54.136140Z,7,7,7,2,0,0,1,0,0,0,108.706,184.818,0.13852,search->search->category_view->item_view->item_view->remove_from_cart->exit
u_000366,s_7_0006311,bargain_hunter,2025-12-12T03:50:07.524573Z,2025-12-12T03:50:17.912943Z,1,1,1,0,0,0,0,0,0,0,10.388,0.0,0.0,exit
u_000366,s_7_0006312,bargain_hunter,2025-12-15T10:00:44.513298Z,2025-12-15T10:16:07.923836Z,23,22,7,5,5,0,1,2,0,0,348.424,574.986,0.26739,landing->landing->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->compare->...
u_000366,s_7_0006313,bargain_hunter,2025-12-20T02:16:52.109876Z,2025-12-20T02:24:31.963778Z,8,8,7,3,1,0,0,0,0,0,85.086,374.768,0.19369,search->search->category_view->item_view->item_view->item_view->compare->exit
u_000366,s_7_0006314,bargain_hunter,2025-12-25T07:58:36.073427Z,2025-12-25T08:01:25.396617Z,4,4,3,1,0,0,0,1,0,0,30.003,139.321,0.06966,category_view->item_view->checkout_start->exit
u_000366,s_7_0006315,bargain_hunter,2025-12-26T00:30:58.617532Z,2025-12-26T00:32:50.884394Z,5,5,3,2,2,0,0,0,0,0,50.699,61.568,0.34463,item_view->item_view->compare->compare->exit
u_000367,s_7_0006316,browser,2025-11-27T08:56:09.018884Z,2025-11-27T09:02:16.875002Z,16,14,7,6,4,1,1,1,0,0,239.737,128.119,0.27851,category_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->compare->compare->add_to_cart->remove_from_cart->checkout_start->exit
u_000367,s_7_0006317,browser,2025-11-27T11:23:44.752619Z,2025-11-27T11:57:59.193469Z,41,40,8,18,3,3,1,2,0,0,500.106,1554.335,0.1685,search->search->search->category_view->category_view->category_view->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->...
u_000367,s_7_0006318,browser,2025-11-29T04:05:40.696337Z,2025-11-29T04:12:37.967640Z,14,14,6,4,2,1,0,1,0,0,151.886,265.386,0.18077,landing->landing->search->category_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->checkout_start->exit
u_000367,s_7_0006319,browser,2025-11-29T21:30:06.731499Z,2025-11-29T21:32:19.512491Z,10,10,4,3,0,4,0,0,0,0,96.008,36.773,0.00735,search->category_view->item_view->item_view->item_view->add_to_cart->add_to_cart->add_to_cart->add_to_cart->exit
u_000367,s_7_0006320,browser,2025-12-02T09:45:13.580040Z,2025-12-02T10:02:08.268742Z,36,33,8,9,5,2,3,1,0,0,573.85,440.839,0.19671,landing->landing->landing->search->search->search->search->search->search->category_view->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->...
u_000367,s_7_0006321,browser,2025-12-08T19:14:17.104633Z,2025-12-08T19:14:50.652413Z,1,1,1,0,0,0,0,0,0,0,33.548,0.0,0.0,exit
u_000367,s_7_0006322,browser,2025-12-08T23:13:20.343274Z,2025-12-08T23:16:04.849870Z,6,6,4,2,0,1,0,1,0,0,139.299,25.207,0.0084,category_view->item_view->item_view->add_to_cart->checkout_start->exit
u_000367,s_7_0006323,browser,2025-12-10T15:46:41.955086Z,2025-12-10T15:49:36.943015Z,5,5,5,2,0,0,0,0,0,0,43.162,131.826,0.05273,landing->search->item_view->item_view->exit
u_000367,s_7_0006324,browser,2025-12-13T21:05:25.916660Z,2025-12-13T21:10:45.175050Z,14,14,6,4,1,0,2,0,0,0,167.342,151.917,0.16456,landing->landing->search->search->search->category_view->category_view->item_view->item_view->item_view->item_view->compare->remove_from_cart->remove_from_cart
u_000367,s_7_0006325,browser,2025-12-14T13:03:43.571741Z,2025-12-14T13:04:03.078328Z,2,2,2,0,0,0,0,0,0,0,17.804,1.703,0.0017,category_view->exit
u_000367,s_7_0006326,browser,2025-12-15T11:59:06.399720Z,2025-12-15T12:07:22.095403Z,18,17,7,5,1,0,0,0,0,0,228.561,267.135,0.11857,landing->landing->search->search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->exit
u_000367,s_7_0006327,browser,2025-12-23T15:38:56.944875Z,2025-12-23T15:39:29.076262Z,2,2,2,0,0,0,0,0,1,1,29.228,2.903,0.0029,purchase->exit
u_000368,s_7_0006328,researcher,2025-11-28T10:21:40.625219Z,2025-11-28T10:27:44.187567Z,18,17,8,5,1,1,0,1,0,0,287.766,75.796,0.11953,search->search->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->wishlist->compare->add_to_cart->checkout_start->exit
u_000368,s_7_0006329,researcher,2025-12-01T01:21:25.701235Z,2025-12-01T01:25:10.535825Z,8,6,5,2,0,1,0,0,0,0,170.387,54.448,0.11361,search->category_view->item_view->item_view->wishlist->wishlist->add_to_cart->exit
u_000368,s_7_0006330,researcher,2025-12-03T01:15:46.827277Z,2025-12-03T01:24:01.607015Z,14,13,6,2,2,0,2,2,0,0,124.061,370.719,0.25296,landing->landing->search->category_view->category_view->item_view->item_view->compare->compare->remove_from_cart->remove_from_cart->checkout_start->checkout_start->exit
u_000368,s_7_0006331,researcher,2025-12-03T05:04:45.702931Z,2025-12-03T05:05:45.476431Z,2,1,2,0,1,0,0,0,0,0,58.994,0.78,0.40078,compare->exit
u_000368,s_7_0006332,researcher,2025-12-08T08:56:04.382092Z,2025-12-08T08:58:56.939426Z,9,8,5,1,2,0,1,1,0,0,129.206,43.351,0.25408,category_view->category_view->category_view->item_view->compare->compare->remove_from_cart->checkout_start->exit
u_000368,s_7_0006333,researcher,2025-12-08T11:24:57.374173Z,2025-12-08T11:25:59.297370Z,5,5,5,0,1,2,0,0,0,0,51.026,10.898,0.16436,search->compare->add_to_cart->add_to_cart->exit
u_000368,s_7_0006334,researcher,2025-12-10T18:04:02.009181Z,2025-12-10T18:10:27.173684Z,22,22,8,7,2,2,1,1,1,1,283.445,101.72,0.14561,landing->search->search->category_view->category_view->item_view->item_view->item_view->item_view->item_view->item_view->item_view->wishlist->wishlist->compare->compare->add_to_cart->add_to_cart->...
u_000368,s_7_0006335,researcher,2025-12-17T19:56:55.127534Z,2025-12-17T19:58:17.874192Z,5,5,5,1,0,1,0,1,0,0,66.102,16.644,0.08666,item_view->wishlist->add_to_cart->checkout_start->exit
u_000368,s_7_0006336,researcher,2025-12-18T01:48:10.780131Z,2025-12-18T01:56:35.024623Z,16,14,7,5,2,1,0,1,0,0,215.608,288.637,0.16108,landing->category_view->category_view->category_view->category_view->category_view->item_view->item_view->item_view->item_view->item_view->wishlist->compare->compare->add_to_cart->checkout_start
u_000368,s_7_0006337,researcher,2025-12-21T08:21:00.844304Z,2025-12-21T08:23:05.155102Z,3,3,2,1,1,0,0,0,0,0,116.651,7.66,0.27177,item_view->compare->exit
u_000368,s_7_0006338,researcher,2025-12-21T20:56:53.317177Z,2025-12-21T20:59:28.167105Z,8,8,5,1,0,1,0,1,0,0,127.38,27.47,0.00687,landing->landing->search->search->item_view->add_to_cart->checkout_start->exit
u_000368,s_7_0006339,researcher,2025-12-21T23:29:25.226850Z,2025-12-21T23:29:53.653380Z,2,2,2,0,0,0,0,0,1,1,24.131,4.295,0.0043,purchase->exit
u_000368,s_7_0006340,researcher,2025-12-22T17:37:17.623035Z,2025-12-22T17:37:28.058539Z,1,1,1,0,0,0,0,0,0,0,10.436,0.0,0.0,exit
u_000368,s_7_0006341,researcher,2025-12-22T22:43:00.168214Z,2025-12-22T22:45:12.472314Z,4,4,4,1,0,1,0,1,0,0,50.128,82.176,0.04109,item_view->add_to_cart->checkout_start->exit
u_000368,s_7_0006342,researcher,2025-12-23T00:37:41.609592Z,2025-12-23T00:39:47.010026Z,5,5,4,2,0,0,0,0,0,0,36.978,88.422,0.03537,landing->search->item_view->item_view->exit
u_000369,s_7_0006343,researcher,2025-11-26T11:04:56.450115Z,2025-11-26T11:06:12.624108Z,3,3,3,1,0,0,0,0,0,0,40.012,36.162,0.15744,item_view->wishlist->exit
u_000369,s_7_0006344,researcher,2025-11-26T14:10:19.441366Z,2025-11-26T14:14:07.234938Z,11,10,7,2,0,1,2,2,0,0,157.574,70.22,0.15822,category_view->category_view->item_view->item_view->wishlist->add_to_cart->remove_from_cart->remove_from_cart->checkout_start->checkout_start->exit
