user_id,session_id,timestamp,event_index,event_type,item_id,category,price,price_bucket,dwell_time_s,gap_time_s,referrer,device,state_true,is_noise
u_000380,s_7_0006559,2025-12-02T16:35:39.804752Z,7,exit,item_003671,bags,42.18,20_50,10.886,9.495,,mobile,churn_risk,0
u_000380,s_7_0006560,2025-12-02T19:42:57.145023Z,0,item_view,item_009259,shoes,95.86,50_100,14.166,0.0,search,mobile,exploring,0
u_000380,s_7_0006560,2025-12-02T19:43:08.844535Z,1,item_view,item_000804,bags,101.65,100_200,8.745,2.954,,mobile,exploring,0
u_000380,s_7_0006560,2025-12-02T19:43:30.379260Z,2,exit,item_003630,pants,32.27,20_50,17.753,3.782,,mobile,exploring,0
u_000380,s_7_0006561,2025-12-04T01:09:47.958089Z,0,item_view,item_006420,outerwear,248.94,200_plus,6.408,0.0,search,mobile,exploring,1
u_000380,s_7_0006561,2025-12-04T01:10:01.017284Z,1,category_view,item_002202,electronics,152.99,100_200,3.768,9.292,,mobile,exploring,0
u_000380,s_7_0006561,2025-12-04T01:10:30.305180Z,2,search,item_009907,outerwear,89.0,50_100,23.206,6.082,,mobile,evaluating,0
u_000380,s_7_0006561,2025-12-04T01:11:09.318526Z,3,exit,item_001135,pants,46.47,20_50,7.29,31.723,,mobile,evaluating,0
u_000380,s_7_0006562,2025-12-06T08:01:56.218869Z,0,item_view,item_009610,outerwear,91.49,50_100,5.888,0.0,ads,mobile,exploring,0
u_000380,s_7_0006562,2025-12-06T08:02:05.853949Z,1,exit,item_006692,shoes,91.7,50_100,8.571,1.064,,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:12:05.142566Z,0,category_view,item_010613,beauty,24.29,20_50,13.328,0.0,direct,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:12:14.920052Z,1,search,item_008240,outerwear,218.84,200_plus,7.756,2.022,,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:13:27.498806Z,2,category_view,item_003523,outerwear,179.09,100_200,5.814,66.765,,mobile,idle,0
u_000380,s_7_0006563,2025-12-06T21:13:45.277588Z,3,add_to_cart,item_009624,beauty,21.66,20_50,3.031,14.748,,mobile,idle,0
u_000380,s_7_0006563,2025-12-06T21:13:57.759693Z,4,category_view,item_004713,outerwear,297.79,200_plus,4.566,7.917,,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:14:11.178610Z,5,item_view,item_010661,bags,124.97,100_200,7.725,5.694,,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:15:38.676757Z,6,item_view,item_011740,tops,43.61,20_50,4.72,82.778,,mobile,idle,0
u_000380,s_7_0006563,2025-12-06T21:15:57.616604Z,7,landing,item_001698,home,22.23,20_50,15.315,3.624,,mobile,exploring,0
u_000380,s_7_0006563,2025-12-06T21:16:16.108677Z,8,item_view,item_007350,electronics,206.53,200_plus,16.142,2.35,,mobile,evaluating,0
u_000380,s_7_0006563,2025-12-06T21:16:34.517514Z,9,compare,item_005388,outerwear,170.82,100_200,14.117,4.292,,mobile,evaluating,0
u_000380,s_7_0006563,2025-12-06T21:16:52.209084Z,10,remove_from_cart,item_003608,outerwear,165.24,100_200,15.641,2.05,,mobile,high_intent,0
u_000380,s_7_0006563,2025-12-06T21:17:00.777408Z,11,category_view,item_007401,tops,34.17,20_50,7.202,1.367,,mobile,high_intent,0
u_000380,s_7_0006563,2025-12-06T21:17:12.355932Z,12,purchase,item_000101,home,56.54,50_100,9.474,2.104,,mobile,high_intent,0
u_000380,s_7_0006563,2025-12-06T21:17:31.898155Z,13,exit,item_003524,beauty,11.79,0_20,5.144,14.398,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:39:54.792108Z,0,landing,item_006006,outerwear,190.04,100_200,6.717,0.0,direct,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:40:03.483760Z,1,item_view,item_007828,tops,40.61,20_50,3.667,5.025,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:41:17.420578Z,2,item_view,item_001795,shoes,72.0,50_100,4.612,69.325,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:41:57.191174Z,3,item_view,item_002030,beauty,16.49,0_20,4.144,35.626,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:42:25.403678Z,4,landing,item_004894,bags,299.96,200_plus,9.253,18.96,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:44:58.813321Z,5,search,item_010184,shoes,99.44,50_100,18.516,134.893,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:45:29.338209Z,6,item_view,item_000586,home,113.7,100_200,26.199,4.326,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:46:16.466622Z,7,item_view,item_003245,outerwear,68.06,50_100,17.126,30.002,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:46:33.269406Z,8,remove_from_cart,item_003245,bags,132.15,100_200,14.59,2.213,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:46:56.256220Z,9,category_view,item_009653,home,55.57,50_100,5.108,17.879,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:47:15.429767Z,10,item_view,item_009878,electronics,165.99,100_200,14.364,4.809,,mobile,high_intent,0
u_000380,s_7_0006564,2025-12-07T06:47:35.691203Z,11,item_view,item_001775,home,42.19,20_50,11.71,8.551,,mobile,high_intent,0
u_000380,s_7_0006564,2025-12-07T06:47:55.038996Z,12,item_view,item_008078,shoes,44.97,20_50,17.268,2.08,,mobile,high_intent,0
u_000380,s_7_0006564,2025-12-07T06:48:02.587796Z,13,checkout_start,item_005854,home,112.74,100_200,4.798,2.751,,mobile,high_intent,0
u_000380,s_7_0006564,2025-12-07T06:49:03.875469Z,14,item_view,item_002347,tops,36.28,20_50,6.494,54.794,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:49:18.046942Z,15,category_view,item_000481,bags,92.23,50_100,10.681,3.491,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:49:43.536325Z,16,item_view,item_000481,shoes,123.3,100_200,17.556,7.933,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:50:15.611471Z,17,wishlist,item_005748,tops,42.1,20_50,27.166,4.909,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:50:27.295058Z,18,item_view,item_004251,outerwear,112.13,100_200,8.967,2.716,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:50:49.163298Z,19,wishlist,item_008792,pants,81.93,50_100,19.494,2.374,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:50:55.914735Z,20,item_view,item_009081,shoes,60.59,50_100,5.338,1.413,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:51:14.638840Z,21,search,item_006354,home,33.68,20_50,12.37,6.354,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:51:38.063912Z,22,item_view,item_004803,electronics,230.55,200_plus,6.093,17.332,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:51:51.182656Z,23,category_view,item_007866,shoes,40.62,20_50,8.636,4.483,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:51:58.432971Z,24,compare,item_002084,electronics,90.35,50_100,3.678,3.572,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:52:17.749609Z,25,checkout_start,item_008034,tops,37.66,20_50,9.79,9.527,,mobile,high_intent,0
u_000380,s_7_0006564,2025-12-07T06:53:00.366302Z,26,item_view,item_007735,outerwear,246.98,200_plus,4.221,38.396,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:53:22.862356Z,27,item_view,item_010612,home,31.4,20_50,19.287,3.209,,mobile,exploring,0
u_000380,s_7_0006564,2025-12-07T06:53:48.808692Z,28,compare,item_010612,beauty,35.7,20_50,22.014,3.933,,mobile,evaluating,0
u_000380,s_7_0006564,2025-12-07T06:54:02.921633Z,29,item_view,item_011458,pants,43.33,20_50,8.573,5.54,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:54:23.360953Z,30,category_view,item_002105,beauty,33.52,20_50,4.614,15.825,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:56:56.857580Z,31,landing,item_011976,bags,193.44,100_200,5.541,147.956,,mobile,idle,0
u_000380,s_7_0006564,2025-12-07T06:57:13.347623Z,32,add_to_cart,item_005047,pants,39.92,20_50,10.602,5.888,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:57:37.866682Z,33,item_view,item_010815,outerwear,104.5,100_200,13.781,10.738,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:58:03.626107Z,34,item_view,item_003022,home,113.42,100_200,6.87,18.89,,mobile,churn_risk,0
u_000380,s_7_0006564,2025-12-07T06:58:23.140324Z,35,checkout_start,item_008747,pants,118.46,100_200,12.468,7.046,,mobile,churn_risk,0
u_000380,s_7_0006565,2025-12-07T20:29:09.817401Z,0,search,item_007331,shoes,86.38,50_100,20.346,0.0,direct,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:29:26.625871Z,1,category_view,item_000261,pants,67.87,50_100,9.015,7.793,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:30:02.483210Z,2,search,item_006751,outerwear,76.85,50_100,19.327,16.53,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:33:51.084345Z,3,add_to_cart,item_003588,electronics,239.98,200_plus,6.134,222.467,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:34:04.118887Z,4,item_view,item_007825,shoes,83.7,50_100,1.463,11.572,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:34:33.377819Z,5,compare,item_009482,bags,139.12,100_200,5.092,24.167,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:35:30.914459Z,6,search,item_000159,beauty,27.08,20_50,5.819,51.718,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:35:57.318235Z,7,add_to_cart,item_003983,outerwear,218.06,200_plus,4.351,22.053,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:36:31.675868Z,8,item_view,item_003888,tops,65.96,50_100,28.645,5.712,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:36:48.448389Z,9,search,item_005006,beauty,17.84,0_20,14.15,2.622,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:37:08.602702Z,10,category_view,item_006353,bags,79.11,50_100,19.195,0.959,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:37:24.603787Z,11,item_view,item_006340,tops,24.69,20_50,12.629,3.372,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:37:41.209635Z,12,category_view,item_011428,pants,131.14,100_200,14.694,1.912,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:38:38.025848Z,13,category_view,item_007510,shoes,60.99,50_100,52.245,4.571,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:39:04.809050Z,14,landing,item_008044,bags,99.25,50_100,25.022,1.761,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:39:19.365876Z,15,item_view,item_008044,pants,38.1,20_50,12.797,1.759,,mobile,evaluating,0
u_000380,s_7_0006565,2025-12-07T20:39:44.320725Z,16,category_view,item_001620,tops,24.62,20_50,11.856,13.098,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:40:02.174306Z,17,compare,item_009021,tops,48.19,20_50,16.47,1.384,,mobile,exploring,0
u_000380,s_7_0006565,2025-12-07T20:40:30.914429Z,18,category_view,item_004565,outerwear,102.74,100_200,4.554,24.186,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:40:48.623397Z,19,wishlist,item_008028,tops,39.72,20_50,4.649,13.06,,mobile,idle,0
u_000380,s_7_0006565,2025-12-07T20:41:59.775986Z,20,exit,item_006697,tops,46.81,20_50,6.461,64.691,,mobile,idle,0
u_000380,s_7_0006566,2025-12-08T10:34:59.335197Z,0,item_view,item_009944,electronics,475.37,200_plus,16.952,0.0,direct,mobile,exploring,0
u_000380,s_7_0006566,2025-12-08T10:35:08.614506Z,1,exit,item_005354,pants,42.23,20_50,4.464,4.815,,mobile,exploring,0
u_000380,s_7_0006567,2025-12-08T14:42:26.331463Z,0,item_view,item_007026,tops,19.73,0_20,17.554,0.0,email,mobile,exploring,0
u_000380,s_7_0006567,2025-12-08T14:42:58.888077Z,1,wishlist,item_011926,shoes,63.31,50_100,31.315,1.242,,mobile,evaluating,0
u_000380,s_7_0006567,2025-12-08T14:43:39.569556Z,2,item_view,item_003357,beauty,32.56,20_50,36.709,3.973,,mobile,evaluating,0
u_000380,s_7_0006567,2025-12-08T14:43:55.571632Z,3,landing,item_003580,outerwear,285.44,200_plus,14.273,1.729,,mobile,evaluating,0
u_000380,s_7_0006567,2025-12-08T14:44:12.845806Z,4,item_view,item_003580,shoes,152.47,100_200,13.993,3.281,,mobile,evaluating,0
u_000380,s_7_0006567,2025-12-08T14:44:41.328923Z,5,exit,item_010170,outerwear,84.67,50_100,17.606,10.877,,mobile,evaluating,0
u_000380,s_7_0006568,2025-12-10T15:16:04.646660Z,0,item_view,item_002992,beauty,14.68,0_20,7.214,0.0,search,mobile,exploring,0
u_000380,s_7_0006568,2025-12-10T15:16:13.851784Z,1,item_view,item_004487,pants,40.35,20_50,6.984,2.221,,mobile,exploring,0
u_000380,s_7_0006568,2025-12-10T15:16:23.135897Z,2,wishlist,item_000761,pants,48.46,20_50,7.363,1.921,,mobile,evaluating,0
u_000380,s_7_0006568,2025-12-10T15:16:50.946608Z,3,item_view,item_003699,shoes,133.32,100_200,23.62,4.19,,mobile,evaluating,0
u_000380,s_7_0006568,2025-12-10T15:17:15.233843Z,4,exit,item_010536,shoes,71.41,50_100,8.982,15.305,,mobile,evaluating,0
u_000380,s_7_0006569,2025-12-11T08:36:48.046596Z,0,item_view,item_010272,home,41.39,20_50,25.161,0.0,ads,mobile,exploring,0
u_000380,s_7_0006569,2025-12-11T08:36:59.790606Z,1,search,item_003232,home,51.67,50_100,7.988,3.756,,mobile,exploring,0
u_000380,s_7_0006569,2025-12-11T08:37:18.904585Z,2,compare,item_000272,electronics,267.61,200_plus,14.323,4.791,,mobile,exploring,0
u_000380,s_7_0006569,2025-12-11T08:37:30.744281Z,3,purchase,item_006273,outerwear,85.97,50_100,7.561,4.279,,mobile,evaluating,0
u_000380,s_7_0006569,2025-12-11T08:38:13.252883Z,4,exit,item_010814,beauty,16.85,0_20,35.846,6.662,,mobile,exploring,0
u_000380,s_7_0006570,2025-12-13T01:14:58.197882Z,0,checkout_start,item_001123,outerwear,59.46,50_100,17.853,0.0,search,mobile,exploring,0
u_000380,s_7_0006570,2025-12-13T01:15:12.738916Z,1,item_view,item_009608,pants,42.27,20_50,12.6,1.941,,mobile,exploring,0
u_000380,s_7_0006570,2025-12-13T01:15:46.454644Z,2,item_view,item_010814,pants,89.12,50_100,6.621,27.095,,mobile,exploring,1
u_000380,s_7_0006570,2025-12-13T01:16:44.245266Z,3,item_view,item_010814,shoes,73.34,50_100,20.483,37.308,,mobile,evaluating,1
u_000380,s_7_0006570,2025-12-13T01:17:12.895798Z,4,landing,item_011485,tops,37.51,20_50,24.167,4.483,,mobile,evaluating,0
u_000380,s_7_0006570,2025-12-13T01:17:22.460329Z,5,checkout_start,item_006111,home,89.3,50_100,7.712,1.852,,mobile,high_intent,0
u_000380,s_7_0006570,2025-12-13T01:17:34.472960Z,6,purchase,item_006835,electronics,124.5,100_200,10.353,1.66,,mobile,high_intent,0
u_000380,s_7_0006570,2025-12-13T01:18:41.880357Z,7,exit,item_001879,shoes,46.85,20_50,6.102,61.305,,mobile,churn_risk,0
u_000380,s_7_0006571,2025-12-18T05:09:55.843050Z,0,wishlist,item_000874,beauty,26.43,20_50,16.356,0.0,direct,mobile,evaluating,0
u_000380,s_7_0006571,2025-12-18T05:10:04.062299Z,1,landing,item_005869,outerwear,504.54,200_plus,6.316,1.903,,mobile,high_intent,0
u_000380,s_7_0006571,2025-12-18T05:10:09.920109Z,2,item_view,item_006426,shoes,106.22,100_200,4.996,0.862,,mobile,high_intent,0
u_000380,s_7_0006571,2025-12-18T05:10:39.527503Z,3,exit,item_002690,pants,53.31,50_100,19.87,9.737,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:11:33.514012Z,0,category_view,item_003770,bags,79.19,50_100,10.674,0.0,direct,mobile,evaluating,0
u_000380,s_7_0006572,2025-12-19T08:11:58.434430Z,1,item_view,item_007286,bags,125.96,100_200,16.784,8.136,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:12:21.494032Z,2,compare,item_008532,electronics,95.66,50_100,14.743,8.316,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:12:39.545431Z,3,item_view,item_002687,home,163.91,100_200,16.786,1.265,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:13:09.206643Z,4,item_view,item_003289,beauty,11.95,0_20,27.807,1.854,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:13:22.008677Z,5,category_view,item_001239,pants,83.24,50_100,9.823,2.979,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:13:43.683111Z,6,item_view,item_010942,home,46.37,20_50,3.823,17.851,,mobile,idle,0
u_000380,s_7_0006572,2025-12-19T08:13:55.553890Z,7,search,item_011298,tops,21.36,20_50,8.727,3.144,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:14:09.526632Z,8,compare,item_008926,outerwear,194.93,100_200,6.758,7.215,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:14:20.509396Z,9,category_view,item_011701,beauty,16.26,0_20,7.827,3.156,,mobile,exploring,0
u_000380,s_7_0006572,2025-12-19T08:15:30.408944Z,10,category_view,item_007535,home,140.12,100_200,63.389,6.511,,mobile,evaluating,0
u_000380,s_7_0006572,2025-12-19T08:15:55.642743Z,11,wishlist,item_005896,beauty,19.72,0_20,4.977,20.257,,mobile,idle,0
u_000380,s_7_0006572,2025-12-19T08:16:24.281919Z,12,exit,item_003959,home,196.64,100_200,8.285,20.354,,mobile,churn_risk,0
u_000380,s_7_0006573,2025-12-19T10:31:38.873463Z,0,wishlist,item_006747,pants,33.46,20_50,18.965,0.0,search,mobile,exploring,0
u_000380,s_7_0006573,2025-12-19T10:32:03.967019Z,1,exit,item_007581,shoes,29.29,20_50,14.101,10.993,,mobile,exploring,0
u_000380,s_7_0006574,2025-12-19T10:47:13.957020Z,0,compare,item_005224,home,45.58,20_50,32.688,0.0,search,mobile,idle,0
u_000380,s_7_0006574,2025-12-19T10:49:58.503269Z,1,item_view,item_008520,outerwear,74.9,50_100,12.704,151.843,,mobile,idle,0
u_000380,s_7_0006574,2025-12-19T10:54:16.521232Z,2,exit,item_010952,home,74.1,50_100,6.618,251.4,,mobile,idle,0
u_000380,s_7_0006575,2025-12-20T18:57:49.004207Z,0,item_view,item_011152,shoes,72.51,50_100,24.961,0.0,search,mobile,evaluating,0
u_000380,s_7_0006575,2025-12-20T18:58:05.904636Z,1,search,item_005337,electronics,132.04,100_200,11.115,5.786,,mobile,evaluating,0
u_000380,s_7_0006575,2025-12-20T18:58:32.662639Z,2,item_view,item_007416,outerwear,156.98,100_200,25.231,1.527,,mobile,evaluating,0
u_000380,s_7_0006575,2025-12-20T18:59:50.070470Z,3,item_view,item_005268,bags,160.75,100_200,4.023,73.385,,mobile,idle,0
u_000380,s_7_0006575,2025-12-20T19:00:17.139004Z,4,exit,item_010873,beauty,16.75,0_20,10.246,16.823,,mobile,idle,0
u_000380,s_7_0006576,2025-12-21T00:24:46.709462Z,0,item_view,item_002492,beauty,33.4,20_50,5.426,0.0,search,mobile,idle,0
u_000380,s_7_0006576,2025-12-21T00:25:07.871404Z,1,exit,item_002631,outerwear,91.21,50_100,4.793,16.369,,mobile,idle,0
u_000380,s_7_0006577,2025-12-22T10:36:13.832308Z,0,item_view,item_005260,shoes,99.68,50_100,21.0,0.0,search,mobile,exploring,0
u_000380,s_7_0006577,2025-12-22T10:36:30.183790Z,1,item_view,item_007074,pants,118.29,100_200,6.941,9.411,,mobile,exploring,0
u_000380,s_7_0006577,2025-12-22T10:36:39.550225Z,2,category_view,item_004506,beauty,16.93,0_20,6.573,2.794,,mobile,exploring,0
u_000380,s_7_0006577,2025-12-22T10:36:55.240350Z,3,purchase,item_009355,bags,35.51,20_50,6.99,8.7,,mobile,evaluating,0
u_000380,s_7_0006577,2025-12-22T10:37:15.794681Z,4,exit,item_008300,tops,63.61,50_100,18.553,2.002,,mobile,high_intent,0
u_000380,s_7_0006578,2025-12-24T14:18:52.319418Z,0,item_view,item_001535,tops,28.3,20_50,4.152,0.0,email,mobile,exploring,0
u_000380,s_7_0006578,2025-12-24T14:19:06.040001Z,1,search,item_001180,tops,16.57,0_20,11.015,2.705,,mobile,exploring,0
u_000380,s_7_0006578,2025-12-24T14:19:22.254217Z,2,category_view,item_003646,bags,172.48,100_200,13.224,2.99,,mobile,exploring,0
u_000380,s_7_0006578,2025-12-24T14:19:48.836952Z,3,add_to_cart,item_011795,shoes,96.61,50_100,21.805,4.778,,mobile,evaluating,0
u_000380,s_7_0006578,2025-12-24T14:20:17.369097Z,4,exit,item_011202,pants,93.44,50_100,25.323,3.21,,mobile,evaluating,0
u_000380,s_7_0006579,2025-12-24T21:29:09.296204Z,0,checkout_start,item_007574,tops,23.2,20_50,7.255,0.0,search,mobile,idle,0
u_000380,s_7_0006579,2025-12-24T21:29:19.296701Z,1,item_view,item_009953,pants,110.99,100_200,7.904,2.097,,mobile,exploring,0
u_000380,s_7_0006579,2025-12-24T21:29:35.065364Z,2,remove_from_cart,item_009953,home,26.75,20_50,8.422,7.346,,mobile,evaluating,0
u_000380,s_7_0006579,2025-12-24T21:29:42.170628Z,3,add_to_cart,item_001417,outerwear,98.67,50_100,3.288,3.817,,mobile,high_intent,0
u_000380,s_7_0006579,2025-12-24T21:29:56.994560Z,4,search,item_011759,bags,102.07,100_200,11.674,3.149,,mobile,high_intent,0
u_000380,s_7_0006579,2025-12-24T21:30:20.063003Z,5,category_view,item_011944,home,52.75,50_100,15.946,7.122,,mobile,evaluating,0
u_000380,s_7_0006579,2025-12-24T21:30:40.250543Z,6,item_view,item_011944,shoes,69.77,50_100,17.077,3.111,,mobile,evaluating,0
u_000380,s_7_0006579,2025-12-24T21:30:47.496297Z,7,exit,item_001672,outerwear,137.03,100_200,5.667,1.579,,mobile,high_intent,0
u_000380,s_7_0006580,2025-12-25T04:00:57.890015Z,0,exit,item_005913,shoes,52.36,50_100,9.912,0.0,search,mobile,exploring,0
u_000381,s_7_0006581,2025-11-29T00:06:46.088005Z,0,landing,item_002179,shoes,70.51,50_100,6.128,0.0,search,mobile,evaluating,0
u_000381,s_7_0006581,2025-11-29T00:06:57.728359Z,1,search,item_007543,tops,17.38,0_20,7.263,4.377,,mobile,exploring,0
u_000381,s_7_0006581,2025-11-29T00:07:30.559746Z,2,compare,item_011760,home,86.38,50_100,31.594,1.237,,mobile,evaluating,0
u_000381,s_7_0006581,2025-11-29T00:07:49.767713Z,3,compare,item_011760,tops,20.89,20_50,16.39,2.818,,mobile,evaluating,0
u_000381,s_7_0006581,2025-11-29T00:08:09.808503Z,4,checkout_start,item_007821,bags,135.84,100_200,17.284,2.756,,mobile,high_intent,0
u_000381,s_7_0006581,2025-11-29T00:08:22.531169Z,5,checkout_start,item_003926,bags,103.89,100_200,5.288,7.435,,mobile,high_intent,0
u_000381,s_7_0006581,2025-11-29T00:08:59.259409Z,6,item_view,item_004475,home,64.5,50_100,7.685,29.043,,mobile,churn_risk,0
u_000381,s_7_0006581,2025-11-29T00:09:24.603727Z,7,checkout_start,item_010499,bags,71.85,50_100,6.878,18.467,,mobile,churn_risk,0
u_000381,s_7_0006581,2025-11-29T00:10:10.755644Z,8,compare,item_009937,home,102.43,100_200,37.68,8.472,,mobile,churn_risk,0
u_000381,s_7_0006581,2025-11-29T00:10:40.279083Z,9,purchase,item_008075,tops,34.05,20_50,19.831,9.693,,mobile,churn_risk,0
u_000381,s_7_0006581,2025-11-29T00:11:25.341025Z,10,exit,item_005208,home,31.81,20_50,24.702,20.36,,mobile,exploring,0
u_000381,s_7_0006582,2025-11-30T20:39:27.655725Z,0,compare,item_005037,electronics,235.37,200_plus,30.449,0.0,search,mobile,evaluating,0
u_000381,s_7_0006582,2025-11-30T20:41:07.174780Z,1,category_view,item_004040,shoes,93.62,50_100,1.68,97.839,,mobile,idle,0
u_000381,s_7_0006582,2025-11-30T20:41:47.347439Z,2,add_to_cart,item_003716,tops,15.26,0_20,2.922,37.251,,mobile,idle,0
u_000381,s_7_0006582,2025-11-30T20:43:05.382470Z,3,remove_from_cart,item_004428,pants,49.7,20_50,8.32,69.715,,mobile,idle,0
u_000381,s_7_0006582,2025-11-30T20:44:41.991249Z,4,item_view,item_010326,shoes,38.77,20_50,3.109,93.5,,mobile,idle,0
u_000381,s_7_0006582,2025-11-30T20:45:22.928658Z,5,exit,item_003618,outerwear,245.27,200_plus,38.655,2.283,,mobile,exploring,0
u_000381,s_7_0006583,2025-12-01T17:47:35.474040Z,0,wishlist,item_007003,electronics,335.54,200_plus,10.196,0.0,search,mobile,exploring,0
u_000381,s_7_0006583,2025-12-01T17:47:55.883633Z,1,category_view,item_006396,pants,56.8,50_100,18.221,2.189,,mobile,exploring,0
u_000381,s_7_0006583,2025-12-01T17:48:07.711067Z,2,compare,item_010094,beauty,17.88,0_20,9.582,2.246,,mobile,exploring,0
u_000381,s_7_0006583,2025-12-01T17:48:22.609285Z,3,compare,item_004673,shoes,123.71,100_200,5.321,9.577,,mobile,exploring,0
u_000381,s_7_0006583,2025-12-01T17:48:36.630599Z,4,add_to_cart,item_008374,pants,49.51,20_50,10.374,3.647,,mobile,high_intent,0
u_000381,s_7_0006583,2025-12-01T17:49:03.712200Z,5,checkout_start,item_009956,tops,20.72,20_50,25.989,1.093,,mobile,high_intent,0
u_000381,s_7_0006583,2025-12-01T17:49:22.439181Z,6,exit,item_006637,pants,105.08,100_200,4.981,13.746,,mobile,idle,0
u_000381,s_7_0006584,2025-12-04T07:14:56.073794Z,0,search,item_006648,outerwear,114.31,100_200,16.845,0.0,search,mobile,exploring,0
u_000381,s_7_0006584,2025-12-04T07:15:13.318835Z,1,item_view,item_000662,bags,105.03,100_200,11.945,5.3,,mobile,exploring,0
u_000381,s_7_0006584,2025-12-04T07:16:56.370703Z,2,category_view,item_002955,pants,95.66,50_100,3.825,99.227,,mobile,churn_risk,0
u_000381,s_7_0006584,2025-12-04T07:17:08.684052Z,3,exit,item_007833,home,36.07,20_50,4.722,7.591,,mobile,idle,0
u_000381,s_7_0006585,2025-12-04T20:54:07.044491Z,0,item_view,item_010461,outerwear,109.56,100_200,7.418,0.0,ads,mobile,exploring,0
u_000381,s_7_0006585,2025-12-04T20:54:31.263217Z,1,checkout_start,item_006612,tops,77.5,50_100,19.141,5.077,,mobile,exploring,0
u_000381,s_7_0006585,2025-12-04T20:55:06.977599Z,2,search,item_002557,home,63.39,50_100,8.381,27.334,,mobile,churn_risk,0
u_000381,s_7_0006585,2025-12-04T20:55:30.490233Z,3,add_to_cart,item_003779,shoes,67.93,50_100,8.966,14.547,,mobile,churn_risk,0
u_000381,s_7_0006585,2025-12-04T20:55:42.021971Z,4,category_view,item_007512,tops,54.37,50_100,2.076,9.455,,mobile,churn_risk,0
u_000381,s_7_0006585,2025-12-04T20:57:02.565911Z,5,item_view,item_003020,pants,46.54,20_50,5.319,75.225,,mobile,churn_risk,0
u_000381,s_7_0006585,2025-12-04T20:57:16.798702Z,6,item_view,item_009375,outerwear,158.77,100_200,13.408,0.825,,mobile,evaluating,0
